,bathrooms,bedrooms,features,interest_level,latitude,listing_id,longitude,photos,price,created_month,created_day
114230,1.0,3,5,low,40.7864,6823470,-73.9424,5,3300.0,4,5
114231,1.0,0,2,low,40.7739,6945903,-73.9511,3,2225.0,4,30
114236,1.0,4,2,low,40.834,6894642,-73.9399,10,3700.0,4,19
114238,1.0,2,4,medium,40.6749,6913786,-73.9188,10,1900.0,4,22
114240,1.5,1,6,low,40.7819,6915160,-73.9527,9,3479.0,4,23
114244,1.0,1,13,low,40.7594,6921205,-73.9593,10,5000.0,4,25
114245,1.0,1,16,high,40.7062,6904835,-74.0158,9,1975.0,4,21
114248,1.0,2,8,medium,40.7604,6926945,-73.987,6,3250.0,4,26
114249,1.0,0,5,low,40.7793,6939461,-73.9496,1,1885.0,4,29
11425,2.0,2,0,low,40.7802,7497435,-73.9478,1,4000.0,6,4
114250,1.0,0,3,low,40.7804,6822664,-73.9553,0,2450.0,4,5
114251,1.0,0,7,low,40.7489,6948314,-73.9765,5,2446.0,4,30
114256,2.0,2,10,low,40.7487,6918442,-73.9901,5,5770.0,4,24
114260,1.0,2,6,low,40.7528,6935794,-73.9709,4,3995.0,4,28
114262,1.0,0,2,low,40.8066,6910006,-73.9535,2,1927.0,4,22
114264,1.0,1,8,low,40.7426,6812734,-73.9808,5,3495.0,4,2
114267,1.0,2,1,medium,40.7728,6838297,-73.9175,7,2450.0,4,7
114270,1.0,1,8,low,40.7805,6861236,-73.9464,4,3180.0,4,12
114271,1.0,0,11,low,40.708,6895581,-74.0149,5,2492.0,4,19
114274,1.0,1,7,medium,40.7749,6932281,-73.949,7,2700.0,4,27
114275,1.0,1,8,low,40.7343,6920774,-73.9798,3,3195.0,4,24
114277,1.0,3,7,low,40.7317,6839972,-73.9821,6,4200.0,4,7
114278,1.0,0,3,low,40.7894,6850744,-73.9764,5,2350.0,4,10
114280,1.0,0,6,medium,40.7462,6865318,-73.9757,9,2600.0,4,13
114282,1.0,0,2,low,40.7723,6899776,-73.951,8,2450.0,4,20
114285,1.0,0,5,medium,40.7601,6922651,-73.9901,3,2150.0,4,25
114286,1.0,1,1,low,40.7163,6835285,-73.9127,7,3391.0,4,6
114287,1.0,1,2,low,40.7707,6922257,-73.9506,4,2450.0,4,25
114291,1.0,1,9,low,40.7515,6813776,-73.9401,8,2000.0,4,2
114293,1.0,2,12,low,40.778,6943703,-73.9512,7,3100.0,4,29
11430,1.0,1,3,low,40.7355,7120444,-74.0058,0,3795.0,6,7
114304,1.0,1,2,low,40.7301,6939520,-73.9927,2,4250.0,4,29
114305,1.0,0,3,low,40.7625,6843820,-73.9864,20,3145.0,4,8
114308,1.0,2,0,high,40.7967,6868577,-73.9683,4,2500.0,4,13
114311,1.0,3,6,low,40.7643,6901769,-73.9905,6,4495.0,4,20
114312,1.0,1,6,low,40.7602,6878431,-73.9689,3,3500.0,4,15
114314,1.0,3,5,low,40.6907,6835785,-73.9216,7,2954.0,4,7
114315,1.0,0,2,low,40.7439,6866086,-73.9979,5,2450.0,4,13
114316,1.0,2,7,low,40.7027,6938958,-74.0129,8,3000.0,4,28
114318,1.0,1,4,low,40.7733,6886888,-73.9286,5,2200.0,4,17
114319,2.0,3,1,low,40.7374,6894851,-73.9904,1,6600.0,4,19
114320,1.0,2,5,low,40.7265,6837468,-73.9871,4,4395.0,4,7
114321,1.0,1,12,low,40.7539,6833080,-73.9677,6,3400.0,4,6
114322,2.0,2,10,medium,40.7472,6902813,-73.956,6,4200.0,4,20
114323,1.0,1,3,low,40.862047,6850948,-73.9069,4,1200.0,4,10
114326,1.0,1,4,low,40.7203,6881551,-73.9549,3,3350.0,4,16
114327,1.0,4,5,medium,40.7401,6862062,-73.9887,7,5795.0,4,12
114328,1.0,1,0,medium,40.7816,6892962,-73.9475,5,2275.0,4,19
11433,1.0,2,1,medium,40.8246,7193542,-73.9508,12,2300.0,6,21
114332,1.0,1,11,low,40.7114,6901409,-74.0162,8,3350.0,4,20
114337,1.0,1,6,low,40.7416,6936154,-73.9216,11,2030.0,4,28
114343,1.0,1,10,low,40.7056,6856328,-74.0162,4,3167.0,4,11
114347,1.0,1,13,low,40.7084,6888044,-74.0057,4,3295.0,4,17
114348,1.0,2,0,low,40.7216,6828584,-73.9927,8,3550.0,4,6
114350,1.0,0,6,low,40.7469,6940862,-73.9735,6,3300.0,4,29
114352,1.0,1,10,low,40.7091,6854873,-74.0162,3,3400.0,4,11
114353,1.0,0,11,medium,40.678,6889635,-73.9909,12,2500.0,4,18
114354,1.0,1,5,low,40.7909,6812786,-73.9655,0,3800.0,4,2
114355,1.0,1,2,low,40.7631,6855107,-73.9581,5,2100.0,4,11
11436,1.0,0,8,low,40.708,7173534,-74.0149,4,2350.0,6,16
114360,1.0,0,4,low,40.7401,6935092,-73.9887,0,3250.0,4,28
114361,2.0,2,10,low,40.7551,6907417,-73.9928,9,5700.0,4,21
114362,2.0,4,11,low,40.7513,6824984,-73.9722,3,6450.0,4,5
114363,1.0,0,0,low,40.7311,6910770,-73.9831,5,13000.0,4,22
114369,1.0,1,2,low,40.7184,6819104,-73.9898,3,2295.0,4,3
11437,1.0,2,1,low,40.6892,7228360,-73.9127,14,2100.0,6,29
114370,1.0,3,11,low,40.7076,6845499,-74.0071,10,3995.0,4,8
114375,1.0,1,5,low,40.7485,6891591,-73.98,0,4450.0,4,19
114376,1.0,1,8,low,40.7252,6870424,-73.9947,4,2900.0,4,14
114382,1.0,0,1,low,40.7844,6812685,-73.9728,0,2995.0,4,2
114386,1.0,2,4,medium,40.6655,6841348,-73.9881,7,2700.0,4,8
114390,2.0,2,2,low,40.7374,6929349,-73.9904,1,6000.0,4,27
114394,1.0,1,4,low,40.7778,6892371,-73.9781,11,3125.0,4,19
114398,1.0,1,2,low,40.7457,6841974,-73.9563,3,3286.0,4,8
114399,1.0,3,0,low,40.6946,6815284,-73.9086,1,2200.0,4,2
1144,1.0,3,2,medium,40.7267,7121447,-73.9773,6,4500.0,6,7
11440,1.0,2,12,low,40.8449,7145667,-73.9391,7,1900.0,6,12
114402,1.0,1,4,low,40.7516,6846063,-73.969,6,3500.0,4,9
114403,3.0,4,2,low,40.7739,6859022,-73.9528,14,10000.0,4,12
114405,1.0,1,7,low,40.7565,6901178,-73.9631,3,3650.0,4,20
114407,1.0,1,16,low,40.7609,6948220,-73.986,5,4000.0,4,30
114411,1.0,2,1,low,40.7233,6940897,-73.9839,6,3350.0,4,29
114416,1.0,1,4,low,40.7777,6917610,-73.9883,11,3875.0,4,24
11442,1.0,1,9,medium,40.7437,7137139,-73.9851,3,4730.0,6,10
114421,1.0,1,4,low,40.7749,6929068,-73.9782,3,2750.0,4,27
114423,2.0,4,5,medium,40.7605,6945075,-73.9678,7,5500.0,4,30
114424,1.5,1,0,low,40.7787,6931282,-73.9453,3,4375.0,4,27
114425,1.0,1,9,low,40.7612,6902021,-73.9978,6,3625.0,4,20
114429,1.0,0,3,low,40.719,6871745,-73.9855,5,2375.0,4,14
11443,2.0,2,3,low,40.7437,7148887,-73.9851,20,8770.0,6,12
114431,1.0,1,3,low,40.7634,6836620,-73.9638,0,4100.0,4,7
114432,1.0,2,1,medium,40.7318,6913025,-73.9861,4,3495.0,4,22
114433,1.5,2,0,low,40.6809,6893728,-73.9204,10,1850.0,4,19
114435,2.0,2,17,low,40.716,6902197,-74.0148,1,7495.0,4,20
114436,2.0,3,17,low,40.7057,7675946,-74.0069,12,7900.0,4,23
114438,1.0,2,2,medium,40.8222,6884640,-73.9557,5,2110.0,4,16
114444,1.0,0,6,low,40.7483,6861761,-73.9918,10,3250.0,4,12
114447,1.5,3,9,low,40.6903,6833758,-73.953,10,3500.0,4,6
114448,2.0,2,16,low,40.7067,6937232,-74.0072,5,4595.0,4,28
11445,1.0,3,4,low,40.691,7210714,-73.9228,8,2895.0,6,24
114452,1.0,0,1,low,40.7231,6946546,-74.0044,5,2113.0,4,30
114454,1.0,0,12,low,40.7084,6829941,-74.0057,7,2745.0,4,6
114455,2.0,2,15,low,40.7208,6920696,-73.9825,9,5400.0,4,24
114457,1.0,0,2,low,40.7236,6931379,-74.0106,0,3795.0,4,27
114459,1.0,1,2,low,40.7686,6919408,-73.9543,3,2175.0,4,24
114461,1.0,0,1,low,40.7832,6903679,-73.9482,0,1850.0,4,21
114467,1.0,1,3,low,40.7937,6836500,-73.9741,0,2850.0,4,7
114468,1.0,0,3,low,40.7673,6912354,-73.968,3,2300.0,4,22
11447,1.0,3,3,low,40.722,7164318,-73.9837,5,5250.0,6,15
114470,2.0,2,2,low,40.7329,6866371,-74.0056,0,4995.0,4,13
114471,1.0,0,4,medium,40.7412,6855494,-73.9772,4,2300.0,4,11
114472,1.0,2,1,medium,40.6989,6902495,-73.916,0,2000.0,4,20
114478,1.0,1,4,high,40.7476,6927776,-74.0009,4,2399.0,4,26
114479,1.0,1,6,low,40.7345,6914854,-73.9753,12,3679.0,4,23
114482,1.0,4,9,low,40.7413,6829896,-73.9781,8,6200.0,4,6
114483,1.0,0,3,low,40.7654,6869994,-73.9816,3,2695.0,4,14
114486,1.0,2,9,low,40.7893,6829045,-73.9705,3,3200.0,4,6
114487,1.0,2,3,low,40.7785,6906120,-73.9475,6,2950.0,4,21
114490,1.0,0,1,high,40.6755,6883600,-73.852651,0,1100.0,4,16
114491,1.0,0,9,low,40.7162,6832144,-74.0095,4,3600.0,4,6
114493,2.0,2,16,low,40.716,6854586,-74.0148,10,7100.0,4,11
114494,2.0,3,12,low,40.7609,6941682,-73.986,5,6000.0,4,29
114497,1.0,2,2,high,40.6714,6897178,-73.991,9,3200.0,4,19
114498,1.0,2,7,medium,40.7845,6833747,-73.9503,8,3695.0,4,6
114499,1.0,1,0,low,40.7805,6900083,-73.9487,3,2250.0,4,20
11450,1.0,1,3,low,40.799,7088954,-73.9639,3,2750.0,6,1
114501,2.0,3,8,low,40.7486,6911741,-73.9903,10,8795.0,4,22
114503,2.0,3,3,low,40.7964,6870656,-73.9733,4,4600.0,4,14
114506,1.0,4,7,medium,40.7543,6824985,-73.9685,4,5400.0,4,5
114508,1.0,1,0,low,40.765,6928216,-73.9875,4,2199.0,4,26
114510,1.0,2,5,medium,40.7645,6879028,-73.984,8,3400.0,4,15
114511,1.0,2,4,medium,40.7694,6885998,-73.9887,3,3300.0,4,17
114512,1.0,2,10,medium,40.7585,6943306,-73.9913,6,3750.0,4,29
114515,1.0,3,2,low,40.79,6876055,-73.9416,0,2895.0,4,15
114516,2.0,3,0,low,40.7279,6929392,-74.0037,6,6200.0,4,27
114517,1.0,2,8,low,40.7258,6823346,-73.9798,6,3100.0,4,5
114518,1.0,1,2,low,40.7805,6866216,-73.9518,5,2195.0,4,13
114519,1.0,0,7,low,40.7775,6919793,-73.9458,5,2265.0,4,24
114521,1.0,1,8,low,40.7777,6872913,-73.9759,12,4180.0,4,14
114522,1.0,0,2,low,40.749,6903389,-73.8901,6,1500.0,4,21
114523,1.0,1,11,low,40.7645,6925723,-73.984,7,3497.0,4,26
114524,2.0,2,10,low,40.7548,6898613,-73.9944,5,4800.0,4,20
114528,1.0,1,3,medium,40.7976,6887566,-73.968,5,2300.0,4,17
114532,1.0,3,9,low,40.7413,6816559,-73.9779,5,3900.0,4,2
114533,1.0,1,1,low,40.7769,6882350,-73.9459,4,2100.0,4,16
114539,3.0,3,12,medium,40.7209,6816851,-73.9992,1,10500.0,4,2
114540,1.0,1,0,low,40.7622,7272798,-73.9591,5,2100.0,4,30
114547,1.0,2,5,low,40.7514,6852536,-73.9864,4,3200.0,4,10
114548,1.0,3,4,medium,40.7756,6898345,-73.9272,15,2900.0,4,20
114549,1.0,2,2,low,40.7617,6942211,-73.9617,17,3050.0,4,29
114552,1.0,4,16,low,40.8242,6922676,-73.9527,6,3395.0,4,25
114554,1.0,0,4,low,40.8198,6877787,-73.9578,0,1795.0,4,15
114557,1.0,1,5,low,40.7293,6900897,-73.9867,10,3550.0,4,20
114559,1.0,1,6,medium,40.7957,6821429,-73.9705,7,2700.0,4,4
114560,1.0,1,1,low,40.6759,6904081,-73.9779,0,2950.0,4,21
114561,1.0,1,8,low,40.708,6816804,-74.0149,6,2500.0,4,2
114563,1.0,3,0,low,40.8325,6906057,-73.9406,6,3150.0,4,21
114564,1.0,0,7,low,40.7334,6898783,-74.0047,6,3350.0,4,20
114566,1.0,1,9,low,40.7685,6825633,-73.9149,6,2395.0,4,5
114570,1.0,0,4,medium,40.7735,6835628,-73.9509,4,2300.0,4,7
114574,3.0,4,13,low,40.7662,6833003,-73.9517,8,13000.0,4,6
114575,1.0,1,3,low,40.7643,6885153,-73.9905,0,2695.0,4,17
114576,1.0,3,4,low,40.7676,6931538,-73.9086,1,2900.0,4,27
114580,2.0,2,1,low,40.8275,6862953,-73.9456,0,2160.0,4,13
114582,1.0,0,4,high,40.8198,6904676,-73.9578,7,1650.0,4,21
114589,2.0,4,10,medium,40.7196,6881668,-74.0109,4,5795.0,4,16
11459,1.0,2,7,low,40.7298,7219514,-73.9874,8,3200.0,6,26
114592,2.0,3,3,low,40.7804,6909737,-73.9522,6,8650.0,4,22
114593,1.0,1,7,low,40.7628,6938824,-73.9895,4,2395.0,4,28
114602,1.0,1,5,high,40.7358,6928135,-73.9859,5,2895.0,4,26
114603,1.0,1,1,low,40.7802,6859577,-73.9504,5,2075.0,4,12
114606,1.0,1,3,low,40.7783,6891590,-73.9804,6,3290.0,4,19
114607,1.0,2,2,low,40.7159,6822739,-73.9504,3,3500.0,4,5
114609,2.0,3,13,medium,40.7548,6942004,-73.9944,7,5195.0,4,29
11461,1.0,2,1,low,40.7223,7206621,-73.9883,5,3550.0,6,24
114610,1.0,2,2,low,40.6404,6846456,-73.9688,5,2025.0,4,9
114611,1.0,2,6,medium,40.7446,6940159,-73.974,5,3295.0,4,29
114613,1.0,3,2,low,40.6814,6928256,-73.9231,10,2700.0,4,26
114615,1.0,2,4,medium,40.7088,6920143,-74.0059,4,2600.0,4,24
114617,2.0,3,9,high,40.7388,6811966,-73.9851,7,5850.0,4,1
11462,1.0,2,6,medium,40.7212,7093316,-73.852651,6,2200.0,6,1
114620,1.0,0,3,low,40.7863,6920936,-73.971,2,2265.0,4,25
114623,1.0,1,0,low,40.7162,6900384,-74.0095,5,3295.0,4,20
114625,1.0,1,3,low,40.7233,6836466,-73.9958,0,4295.0,4,7
114626,1.0,0,5,low,40.7717,6864780,-73.9518,3,2400.0,4,13
114629,1.0,1,4,medium,40.6404,6928167,-74.0162,7,1800.0,4,26
11463,1.0,1,1,low,40.7408,7119974,-74.0002,5,2650.0,6,7
114630,1.0,2,4,medium,40.6685,6885670,-73.9738,9,2800.0,4,17
114632,1.0,0,2,low,40.759,6888299,-73.9691,1,2200.0,4,18
114634,1.0,2,0,medium,40.6404,6835896,-74.0162,7,2200.0,4,7
114635,1.0,1,6,low,40.7354,6888876,-74.0054,3,3695.0,4,18
114637,2.0,2,0,low,40.7609,6819023,-73.986,16,6495.0,4,3
114639,1.0,2,4,low,40.6818,6847913,-73.9221,11,2195.0,4,9
11464,2.0,3,6,low,40.7936,7099074,-73.976,4,5450.0,6,2
114645,1.0,2,1,low,40.7011,6917419,-73.926,3,5000.0,4,24
114646,1.0,3,2,low,40.673,6926869,-73.9271,0,2700.0,4,26
114647,1.0,0,3,medium,40.7395,6819113,-73.9812,4,2300.0,4,3
114648,1.0,0,2,low,40.7359,6934515,-73.852651,0,1525.0,4,28
114651,1.0,0,2,low,40.7301,6863567,-73.9927,5,3125.0,4,13
114652,1.0,2,16,medium,40.7524,6875076,-73.9857,5,3150.0,4,15
114653,1.0,2,1,low,40.7164,6817811,-73.9988,3,2600.0,4,3
114655,1.0,2,2,medium,40.6404,6933623,-73.9874,1,1900.0,4,27
114657,1.0,0,3,low,40.7414,6885461,-73.9985,3,2300.0,4,17
114658,1.0,1,1,low,40.7606,6826999,-74.0105,5,3600.0,4,5
11466,1.0,0,4,low,40.7509,7204280,-73.9704,3,2500.0,6,23
114663,1.0,4,8,high,40.7401,6947990,-73.9887,4,6000.0,4,30
114671,1.0,1,4,low,40.7867,6944475,-73.9692,0,3000.0,4,30
114677,2.0,4,12,medium,40.753,6888738,-73.9695,6,6000.0,4,18
114678,1.0,3,9,low,40.7073,6919604,-74.0046,4,3800.0,4,24
11468,1.0,2,2,medium,40.8306,7112638,-73.9489,4,2250.0,6,5
114689,1.0,2,4,medium,40.7277,6844881,-74.0,7,4050.0,4,8
11469,2.0,3,10,low,40.8526,7130353,-73.9297,7,2800.0,6,9
114691,1.0,2,2,low,40.6695,6883249,-73.9562,0,2595.0,4,16
114692,1.0,0,3,low,40.7803,6845067,-73.9536,3,2000.0,4,8
114693,1.0,2,2,low,40.6905,6910051,-73.9668,5,3000.0,4,22
114694,1.0,3,4,high,40.7185,6921807,-73.9827,6,3800.0,4,25
114696,1.0,1,7,low,40.7786,6920419,-73.9478,3,3000.0,4,24
11470,2.0,2,5,low,40.7718,7164565,-73.9508,5,5400.0,6,15
114705,2.0,3,5,medium,40.7516,6938024,-73.9818,11,6000.0,4,28
11471,1.0,1,12,medium,40.761,7199358,-74.0002,4,2950.0,6,22
114714,1.0,1,4,low,40.7416,6906801,-73.9216,12,2000.0,4,21
114716,1.0,0,4,low,40.6927,6939304,-73.986,9,2405.0,4,29
11472,1.0,1,4,low,40.7806,7146911,-73.9849,5,3300.0,6,12
114720,1.0,1,2,low,40.7772,6948309,-73.958,4,2500.0,4,30
114725,1.0,1,8,low,40.7865,6889948,-73.9731,6,3495.0,4,18
114728,1.0,0,0,low,40.7284,6904032,-73.984,0,2400.0,4,21
114729,1.5,3,2,low,40.6825,6888290,-73.9288,11,2899.0,4,18
114731,1.0,1,10,low,40.7853,6825825,-73.9803,9,4000.0,4,5
114733,1.0,1,9,medium,40.7056,6920289,-74.0162,6,2565.0,4,24
114734,1.0,1,11,medium,40.7796,6908222,-73.9528,5,3495.0,4,21
114736,1.0,0,1,low,40.7559,6898410,-73.9658,3,2200.0,4,20
114737,1.0,1,14,low,40.7645,6921574,-73.984,7,3438.0,4,25
11474,1.0,2,8,low,40.861,7224777,-73.926,7,1950.0,6,28
114741,1.0,1,10,medium,40.7301,6937973,-73.9935,3,4195.0,4,28
114744,1.0,2,1,medium,40.806,6843126,-73.924,5,1900.0,4,8
114745,1.0,1,7,low,40.7427,6926615,-73.9957,6,3699.0,4,26
114749,1.0,2,5,low,40.7534,6818628,-73.9324,3,2600.0,4,3
11475,1.5,1,4,low,40.7752,7204310,-73.9622,14,9995.0,6,23
114753,1.0,1,3,low,40.7898,6863048,-73.9744,4,3495.0,4,13
114755,1.0,2,1,low,40.7649,6911516,-73.99,7,3250.0,4,22
114757,1.0,1,2,low,40.7258,6865226,-73.9873,4,2250.0,4,13
114758,1.0,1,8,low,40.7946,6885728,-73.9417,5,2650.0,4,17
114760,1.0,1,1,low,40.7288,6947231,-74.0031,3,2875.0,4,30
114761,1.0,1,2,low,40.7469,6855117,-73.9849,4,2800.0,4,11
114764,2.0,4,4,medium,40.724,6864397,-73.9839,3,5649.0,4,13
114765,2.0,3,5,low,40.7937,6935692,-73.9761,5,5600.0,4,28
114766,2.0,3,10,medium,40.7061,6902561,-74.0111,11,6725.0,4,20
114775,1.0,2,13,low,40.7171,6921208,-74.0047,3,5395.0,4,25
114781,1.0,1,4,medium,40.7772,6929318,-73.9808,3,2800.0,4,27
114782,2.0,4,3,low,40.8034,6924762,-73.9545,1,5000.0,4,26
114783,2.0,2,5,low,40.7633,6860292,-73.9785,0,6450.0,4,12
114785,1.0,0,12,low,40.7436,6904196,-73.9727,8,2884.0,4,21
114788,1.0,1,3,low,40.735,6866772,-74.001,4,4195.0,4,13
114789,1.0,0,14,low,40.69,6873414,-73.9919,4,2940.0,4,14
114793,2.0,2,3,low,40.7716,6859460,-73.9506,4,5750.0,4,12
114798,1.0,1,7,medium,40.7297,6825494,-73.9832,10,3000.0,4,5
1148,1.0,0,4,low,40.7586,7175233,-73.9838,3,2200.0,6,17
114800,1.0,1,3,medium,40.6969,6901509,-73.9749,14,1700.0,4,20
114801,1.0,1,8,low,40.7047,6897110,-74.009,10,3700.0,4,19
114802,1.0,1,1,medium,40.7673,6896912,-73.9129,6,2350.0,4,19
114804,1.0,2,4,low,40.7662,6874093,-73.9799,6,4800.0,4,14
114807,1.0,2,2,medium,40.7095,6919023,-73.852651,6,1895.0,4,24
114808,1.0,2,3,low,40.7613,6860233,-73.9998,8,4390.0,4,12
11481,1.0,1,3,low,40.862047,7152163,-73.8788,1,1475.0,6,12
114811,1.0,3,4,low,40.7348,6945589,-73.9865,5,4500.0,4,30
114812,2.0,4,13,high,40.7074,6894248,-74.0069,6,6600.0,4,19
114813,1.0,3,7,low,40.7104,6862583,-74.008,9,4250.0,4,12
114814,1.0,0,6,low,40.7609,6940708,-73.9941,5,1995.0,4,29
114817,2.0,3,17,medium,40.7436,6943727,-73.9727,5,4500.0,4,29
114818,1.0,1,4,low,40.7606,6847430,-73.9677,6,3700.0,4,9
114820,1.0,0,2,low,40.732,6882236,-74.0019,4,2675.0,4,16
114821,2.0,2,2,low,40.7243,6823189,-74.0103,13,8895.0,4,5
114826,1.0,1,3,low,40.7292,6885446,-73.986,1,2500.0,4,17
114827,1.0,0,8,low,40.8163,6848208,-73.9416,4,1650.0,4,9
114828,1.0,1,11,low,40.7678,6902145,-73.9915,6,3300.0,4,20
114829,1.0,1,11,medium,40.7707,6896555,-73.9817,7,4120.0,4,19
114830,1.0,3,1,low,40.7231,6861147,-74.0044,10,3941.0,4,12
114840,1.0,1,1,high,40.7829,6943942,-73.9462,5,1695.0,4,29
114843,1.0,0,7,low,40.7823,6839856,-73.951,4,2325.0,4,7
114844,1.0,2,4,high,40.7598,6931457,-73.992,2,2500.0,4,27
114846,1.0,0,2,medium,40.7238,6878355,-73.99,3,1750.0,4,15
114847,1.0,3,5,medium,40.6877,6822375,-73.9451,6,2895.0,4,4
11485,1.0,2,1,low,40.8266,7221797,-73.9398,1,1900.0,6,27
114851,1.0,0,5,low,40.7231,6937381,-73.852651,9,2050.0,4,28
114852,1.0,2,0,low,40.7253,6877157,-74.0021,4,3898.0,4,15
114854,1.0,1,14,low,40.7801,6850187,-73.9475,10,3795.0,4,9
11486,1.0,1,2,low,40.7568,7212804,-73.9941,4,2250.0,6,25
114860,1.0,1,3,high,40.7477,6822521,-73.9744,6,2475.0,4,4
114861,1.0,0,3,medium,40.7656,6872486,-73.9582,3,1750.0,4,14
114863,2.0,3,11,low,40.7929,6920048,-73.9661,4,5700.0,4,24
114865,2.0,2,13,low,40.7077,6910947,-74.0162,5,6350.0,4,22
114868,1.0,2,7,low,40.8222,6821402,-73.94,6,2250.0,4,4
11487,1.0,0,0,low,40.8404,7198676,-73.9376,4,1350.0,6,22
114872,1.0,2,6,medium,40.7499,6891063,-73.9958,3,3200.0,4,18
114878,1.0,1,8,low,40.741,6875943,-73.979,9,2795.0,4,15
114880,3.0,4,12,low,40.7726,6947796,-73.9534,9,12500.0,4,30
114881,1.0,0,6,high,40.7575,6909040,-73.9704,4,1790.0,4,21
114882,1.0,0,6,low,40.7536,6929494,-73.9739,4,2500.0,4,27
114885,2.0,2,7,low,40.7378,6861924,-74.0084,6,6000.0,4,12
114887,2.0,2,5,medium,40.862047,6825396,-73.9079,5,2300.0,4,5
114888,1.0,2,0,medium,40.7574,6910861,-73.9681,3,3150.0,4,22
114889,2.0,2,3,low,40.862047,6906214,-73.852651,7,2541.0,4,21
114890,1.0,2,12,low,40.7593,6821731,-73.9962,4,3164.0,4,4
114893,1.0,2,3,low,40.7368,6850988,-74.0075,0,4400.0,4,10
114896,1.0,2,6,medium,40.7487,6902505,-73.9425,8,2900.0,4,20
114898,2.0,2,7,medium,40.728,6853817,-73.9898,2,5100.0,4,10
114900,1.0,1,4,medium,40.7892,6893776,-73.9722,5,2900.0,4,19
114903,1.0,0,3,low,40.773,6864905,-73.9507,3,1925.0,4,13
114906,2.0,3,7,high,40.7447,6941734,-74.0052,8,5000.0,4,29
114907,1.0,3,2,medium,40.862047,6833106,-73.8771,7,2100.0,4,6
114910,1.0,0,5,low,40.7733,6817855,-73.9902,0,2795.0,4,3
114912,1.0,1,6,low,40.7551,6870111,-73.9928,7,4995.0,4,14
114914,1.0,0,2,low,40.7693,6895019,-73.9569,4,2000.0,4,19
114916,1.0,1,2,low,40.7233,6899962,-73.9915,20,4895.0,4,20
114917,1.0,2,11,low,40.7081,6935066,-74.0065,6,5500.0,4,28
114918,1.0,1,3,low,40.7283,6915520,-73.9826,4,2895.0,4,23
114920,3.0,3,11,low,40.7565,6830785,-73.9631,10,8450.0,4,6
114921,1.0,0,12,medium,40.761,6879211,-73.999,7,2500.0,4,15
114927,1.0,1,2,low,40.7695,6878993,-73.9551,5,2500.0,4,15
114928,1.0,2,3,low,40.665,6829965,-73.9877,7,3350.0,4,6
114929,1.0,1,5,low,40.7796,6846050,-73.9803,0,3850.0,4,9
114930,1.0,0,2,low,40.7566,6856767,-73.9947,2,1875.0,4,11
114931,1.0,0,2,low,40.7594,6819543,-73.9593,3,3083.0,4,3
114933,1.0,2,3,high,40.6825,6878211,-73.939,9,1800.0,4,15
114934,1.0,2,12,high,40.7073,6839730,-74.0046,5,2900.0,4,7
114936,1.0,1,7,low,40.7348,6919068,-73.9865,12,4900.0,4,24
114938,1.0,3,2,low,40.7644,6930583,-73.9905,5,4495.0,4,27
114943,1.0,3,4,medium,40.6762,6843068,-73.9416,5,2350.0,4,8
114945,1.0,0,2,low,40.6861,6909045,-73.9996,6,2300.0,4,22
114950,2.0,3,10,low,40.7779,6845232,-73.9515,8,5500.0,4,8
114951,1.0,0,3,low,40.76,6824674,-73.9938,4,1950.0,4,5
114953,1.0,1,0,low,40.7631,6842840,-73.9581,5,2200.0,4,8
114957,1.0,0,5,medium,40.7703,6845260,-73.9592,3,2100.0,4,8
114958,1.0,1,11,medium,40.7515,6864219,-73.9401,5,2595.0,4,13
11496,1.0,0,5,low,40.748,7195466,-73.981,3,3395.0,6,21
114961,1.0,0,10,medium,40.7482,6839752,-73.9808,4,2800.0,4,7
114962,1.0,1,2,low,40.726,6948021,-73.9942,2,7500.0,4,30
114964,1.0,0,3,medium,40.7674,6907624,-73.852651,6,1450.0,4,21
114967,1.0,1,8,low,40.708,6918397,-74.0149,4,2750.0,4,24
114968,1.0,3,6,medium,40.7965,6929814,-73.9618,11,3999.0,4,27
114969,1.0,2,5,medium,40.7388,6904541,-74.0018,6,3450.0,4,21
11497,1.0,1,9,low,40.8387,7116256,-73.9429,4,1595.0,6,6
114970,2.0,3,13,low,40.7514,6893449,-73.9862,8,5500.0,4,19
114974,1.0,1,11,high,40.7056,6815008,-74.0162,7,2260.0,4,2
114978,1.0,2,6,low,40.7586,6883307,-73.9838,3,3650.0,4,16
114979,2.0,4,8,medium,40.7081,6948180,-74.0065,6,4750.0,4,30
114980,1.5,3,4,low,40.7025,6896037,-73.9129,6,2750.0,4,19
114981,1.0,1,0,low,40.7231,6844153,-73.9938,5,3595.0,4,8
114982,1.0,0,5,low,40.7337,6898692,-73.9865,3,2700.0,4,20
114986,1.0,2,5,low,40.7854,6944850,-73.977,4,3499.0,4,30
114990,1.0,2,7,low,40.8246,6905949,-73.9508,8,2250.0,4,21
114993,1.0,3,3,low,40.8437,6944612,-73.9402,2,2750.0,4,30
114994,1.0,3,3,low,40.7556,6833386,-73.9668,5,4495.0,4,6
114995,1.0,0,3,medium,40.7243,6938136,-73.9838,5,2155.0,4,28
114998,1.0,2,10,medium,40.7316,6866793,-73.9839,11,3150.0,4,13
115,1.0,2,0,high,40.7931,7126878,-73.9715,6,2795.0,6,8
11500,1.0,1,9,low,40.7695,7192928,-73.9603,3,3450.0,6,21
